pkg_name,testthat_dir_present,testthat_R_files_lines_cnt,demo_dir_present,demo_R_files_lines_cnt,data_dir_present,data_size_total,data_size_rda,data_size_rdata,data_size_txt,data_size_gz,data_size_csv,data_cnt_total,data_cnt_rda,data_cnt_rdata,data_cnt_txt,data_cnt_gz,data_cnt_csv,src_dir_present,src_files_size_total,src_files_size_h,src_files_size_cpp,src_files_size_c,src_files_cnt_total,src_files_cnt_h,src_files_cnt_cpp,src_files_cnt_c
ari,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdparcoord,0,0,0,0,1,669394,0,0,0,0,669355,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0
npphen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wktmo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cenGAM,0,0,0,0,1,8702,8702,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deltar,0,0,0,0,1,879,879,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
seedCCA,0,0,0,0,1,173906,173906,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ebmc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LowWAFOMSobol,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59161,22144,36691,0,11,5,4,0
mcompanion,1,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nomogramEx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeriodicTable,0,0,0,0,1,9236,9236,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sensitivitymult,0,0,0,0,1,6087,6087,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
caffsim,0,0,0,0,1,355,355,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ccmm,0,0,0,0,1,36865,0,36865,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dmutate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSIMEX,0,0,0,0,1,18520,0,0,0,18520,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SpatialEpiApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LowWAFOMNX,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59150,22144,36680,0,11,5,4,0
prcr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accSDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecohydmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mExplorer,0,0,0,0,1,29596,0,29596,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
multdyn,1,120,1,28,1,15442,0,15442,0,0,0,1,0,1,0,0,0,1,4976,0,4343,536,5,0,2,1
noncomplyR,0,0,0,0,1,320493,0,0,320493,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Strategy,0,0,0,0,1,76971,0,76971,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ActiveDriver,0,0,0,0,1,130929,0,130929,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genepop,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,735596,65707,655088,14438,30,14,13,1
kntnr,1,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macc,0,0,0,0,1,418500,418500,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ConfigParser,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21114,0,21018,0,6,0,4,0
R2DGC,0,0,0,0,1,257920,0,257920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
simpleCache,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLICER,0,0,0,0,1,1133962,1133956,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STARTdesign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3318,0,3089,229,3,0,2,1
Wrapped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InfoTrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ircor,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRCdata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happybiRthday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccRemover,0,0,0,0,1,1715327,0,1715237,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
sasMap,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CompDist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forwards,0,0,0,0,1,8618,8618,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gamCopula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AssayCorrector,0,0,0,0,1,3937,3937,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
atlantistools,1,822,0,0,1,732436,732436,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
IceCast,0,0,0,0,1,1535329,1332613,202508,0,0,0,17,7,9,0,0,0,0,0,0,0,0,0,0,0,0
ggquiver,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GrpString,0,0,0,0,1,4932,4932,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
LBSPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4460,0,4460,0,2,0,2,0
PeakSegDP,1,279,0,0,1,637038,0,637038,0,0,0,5,0,5,0,0,0,1,8649,470,0,8179,5,2,0,3
samon,0,0,0,0,1,1608799,1598847,0,0,9744,0,21,14,0,0,6,0,1,161413,22046,0,139367,42,18,0,24
SorptionAnalysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIplot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ConfoundedMeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fastJT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33841,7768,25883,0,9,4,3,0
lmmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsiR,0,0,0,0,1,158039,0,158039,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rdpla,1,207,0,0,1,73877,73877,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
dataMeta,0,0,0,0,1,831,831,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IAbin,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasterList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rcv,0,0,0,0,1,1817167,1817012,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
valaddin,1,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanddraabe,1,563,0,0,1,143976,143976,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
vocaldia,0,0,0,0,1,101531,101531,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GEint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPMRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PsyControl,0,0,0,0,1,54603,54603,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
kangar00,0,0,0,0,1,283049,0,283049,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
OHPL,0,0,0,0,1,593388,593388,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
blink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multiCA,1,98,0,0,1,419,419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
permGS,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
statesRcontiguous,0,0,0,0,1,1430435,0,1430344,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
restfulr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2435,0,0,2435,2,0,0,2
ggversa,0,0,0,0,1,167079,0,167079,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
italy,0,0,0,0,1,169360,169360,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
equaltestMI,0,0,0,0,1,4711,0,4711,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GFA,0,0,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metaBMA,1,28,0,0,1,2339,0,2339,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
RcppXPtrUtils,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soilcarbon,0,0,0,0,1,263687,263687,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SpatialAcc,0,0,0,0,1,22859,0,22791,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
banR,1,75,0,0,1,194801,194108,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cranlike,1,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
echogram,0,0,0,0,1,1223156,1223144,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EMAtools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ggsignif,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lmmpar,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multistate,0,0,0,0,1,422204,422204,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rddensity,0,0,0,0,1,10307,0,10307,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
svenssonm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ambhasGW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GreedyEPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33516,3428,28742,1249,18,6,9,1
IrishDirectorates,0,0,0,0,1,20396,0,20396,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MixtureRegLTIC,0,0,0,0,1,6878,6878,0,0,0,0,2,2,0,0,0,0,1,26134,0,0,198,3,0,0,1
rtimicropem,1,120,0,0,1,94944,0,94944,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
subgroup.discovery,1,30,0,0,1,118164,118164,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tbl2xts,0,0,0,0,1,63876,63876,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ThermIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejaVu,1,1108,0,0,1,3616,3616,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DoEstRare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6278,890,0,5388,5,2,0,3
fasjem,0,0,0,0,1,306414,306414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
glmnetUtils,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpmt,0,0,0,0,1,1139650,0,1139631,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
structree,0,0,0,0,1,24648,24648,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nonlinearICP,1,50,0,0,1,11885,0,11885,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fChange,0,0,0,0,1,1385022,0,1385000,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
rclipboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RkMetrics,0,0,0,0,1,38470,0,38470,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CDVineCopulaConditional,1,0,0,0,1,38013,38013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mmtsne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsplsGlm,0,0,0,0,1,1161692,1161668,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mosaicCalc,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiSolve,0,0,0,0,1,627648,627648,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
iRF,0,0,0,0,1,6133,6133,0,0,0,0,1,1,0,0,0,0,1,129025,18589,9684,82460,17,5,3,6
maxTPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unrepx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayeslongitudinal,0,0,0,0,1,463,0,463,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
concaveman,1,12,0,0,1,11591,11591,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ggseqlogo,0,0,0,0,1,16709,16709,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MRTSampleSize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PowerNormal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seqICP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sidrar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGEBiplots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcensmix,0,0,0,0,1,1349,1349,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
c2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geoGAM,0,0,0,0,1,3282049,3282032,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dsmodels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prisonbrief,0,0,0,0,1,138874,138874,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
vcov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spNNGP,0,0,0,0,1,2375109,2375105,0,0,0,0,2,1,0,0,0,0,1,71684,5139,66431,0,10,2,7,0
DCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BayesianGLasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FastSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16762,0,16436,229,8,0,5,1
harmonicmeanp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivregEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liquidSVM,1,397,0,0,1,281748,0,0,0,281748,0,6,0,0,0,6,0,1,1288192,222570,1022797,0,192,77,107,0
OBRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scifigure,0,0,0,0,1,71036,0,71036,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
diffpriv,1,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
social,0,0,0,0,1,8713,0,8713,0,0,0,2,0,2,0,0,0,1,8065,0,7532,533,3,0,2,1
brlrmr,0,0,0,0,1,4419,4419,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Census2016,1,18,0,0,1,1481826,1481656,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
cnbdistr,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ercv,0,0,0,0,1,61354,0,61354,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
flexsurvcure,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fragilityindex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sergeant,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gh,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llogistic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
senstrat,0,0,0,0,1,29942,29942,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
centiserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
docker,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DrImpute,0,0,0,0,1,1237645,1237638,0,0,0,0,2,1,0,0,0,0,1,5303,0,5207,0,4,0,2,0
randomForestExplainer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spongecake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tetraclasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
credsubs,0,0,0,0,1,4554,0,4554,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
geotoolsR,0,0,0,0,1,2208,0,2208,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
interfr,0,0,0,0,1,261590,261590,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
noaastormevents,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facebook.S4,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
integIRTy,0,0,0,0,1,747431,747431,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NameNeedle,0,0,0,0,1,2030,0,2030,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
roots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AutoDeskR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dGAselID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUNLDA,0,0,0,0,1,60560,0,60560,0,0,0,2,0,2,0,0,0,1,15570,360,14231,882,7,1,3,1
netcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oompaData,0,0,0,0,1,2210694,2210613,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PoloniexR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40482,8189,32165,0,6,1,3,0
decomposedPSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lpdensity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mthapower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
postlightmercury,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcuk,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ggplotgui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1kdeconv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mixlink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20306,235,19338,0,10,1,7,0
waccR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNPMediation,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SobolSequence,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77983,29255,48440,0,12,6,4,0
textile,0,0,0,0,1,5855822,5855796,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoplotprotein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
correlbinom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ggChernoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandelbrot,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3370,0,0,3370,2,0,0,2
Robocoap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assocInd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awspack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catSurv,1,1823,0,0,1,169371,169371,0,0,0,0,8,8,0,0,0,0,1,131966,14617,114718,2457,50,23,24,1
coxphSGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
midas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numGen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SuperGauss,1,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13549,0,13360,0,5,0,3,0
aws.cloudtrail,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aws.sns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aws.sqs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cepR,0,0,0,0,1,2541475,2541472,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wql,0,0,0,0,1,124520,124520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelius,1,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecolottery,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
autoBagging,1,6,0,0,1,766529,766529,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aws.lambda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geoSpectral,1,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurdlr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgschart,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quickregression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsoi,1,33,0,0,1,9320,9320,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aws.iam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fence,0,0,0,0,1,13789,13278,0,511,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
hbdct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MicroMacroMultilevel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkyWatchr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BiBitR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hhh4contacts,0,0,1,232,1,140492,140492,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
