pkg_name,pkg_vig_any,pkg_vig_name,pkg_vig_url,words_cnt,error_msg
pcev,1,vignettes/pcev.pdf,https://cran.r-project.org/web/packages/pcev/vignettes/pcev.pdf,1224,NA
ICSOutlier,0,NA,NA,NA,NA
pipeGS,0,NA,NA,NA,NA
SpaDES.addins,1,vignettes/i-rstudio-addins.html,https://cran.r-project.org/web/packages/SpaDES.addins/vignettes/i-rstudio-addins.html,135,NA
cifti,1,vignettes/cifti_work.html,https://cran.r-project.org/web/packages/cifti/vignettes/cifti_work.html,356,NA
gifti,1,vignettes/Reading_GIFTI_Files.html,https://cran.r-project.org/web/packages/gifti/vignettes/Reading_GIFTI_Files.html,222,NA
modmarg,1,vignettes/delta-method.html,https://cran.r-project.org/web/packages/modmarg/vignettes/delta-method.html,1776,NA
modmarg,1,vignettes/usage.html,https://cran.r-project.org/web/packages/modmarg/vignettes/usage.html,672,NA
opticut,0,NA,NA,NA,NA
denoiSeq,1,vignettes/denoiSeq-vignette.html,https://cran.r-project.org/web/packages/denoiSeq/vignettes/denoiSeq-vignette.html,1255,NA
nlsr,1,vignettes/FixedParameters.html,https://cran.r-project.org/web/packages/nlsr/vignettes/FixedParameters.html,696,NA
nlsr,1,vignettes/nlsr-derivs.html,https://cran.r-project.org/web/packages/nlsr/vignettes/nlsr-derivs.html,3660,NA
nlsr,1,vignettes/nlsr-devdoc.html,https://cran.r-project.org/web/packages/nlsr/vignettes/nlsr-devdoc.html,6386,NA
OOR,0,NA,NA,NA,NA
BeSS,0,NA,NA,NA,NA
ggQC,1,vignettes/XbarR_HOTTO.html,https://cran.r-project.org/web/packages/ggQC/vignettes/XbarR_HOTTO.html,490,NA
ggQC,1,vignettes/XmR_HOWTO.html,https://cran.r-project.org/web/packages/ggQC/vignettes/XmR_HOWTO.html,525,NA
RBMRB,0,NA,NA,NA,NA
robustBLME,0,NA,NA,NA,NA
spatstat.local,0,NA,NA,NA,NA
tibbletime,1,vignettes/TT-01-time-based-filtering.html,https://cran.r-project.org/web/packages/tibbletime/vignettes/TT-01-time-based-filtering.html,451,NA
tibbletime,1,vignettes/TT-02-changing-time-periods.html,https://cran.r-project.org/web/packages/tibbletime/vignettes/TT-02-changing-time-periods.html,352,NA
tibbletime,1,vignettes/TT-03-rollify-for-rolling-analysis.html,https://cran.r-project.org/web/packages/tibbletime/vignettes/TT-03-rollify-for-rolling-analysis.html,876,NA
tibbletime,1,vignettes/TT-04-use-with-dplyr.html,https://cran.r-project.org/web/packages/tibbletime/vignettes/TT-04-use-with-dplyr.html,450,NA
atsd,1,vignettes/atsd_package.html,https://cran.r-project.org/web/packages/atsd/vignettes/atsd_package.html,2988,NA
ludic,0,NA,NA,NA,NA
phylotate,0,NA,NA,NA,NA
tRophicPosition,1,vignettes/Multiple_model_calculation_of_trophic_position_in_R.html,https://cran.r-project.org/web/packages/tRophicPosition/vignettes/Multiple_model_calculation_of_trophic_position_in_R.html,2133,NA
tRophicPosition,1,vignettes/Multiple_species_calculation_of_trophic_position_in_R.html,https://cran.r-project.org/web/packages/tRophicPosition/vignettes/Multiple_species_calculation_of_trophic_position_in_R.html,1962,NA
tRophicPosition,1,vignettes/Short_guide_to_tRophicPosition.html,https://cran.r-project.org/web/packages/tRophicPosition/vignettes/Short_guide_to_tRophicPosition.html,1494,NA
waver,0,NA,NA,NA,NA
clustRcompaR,1,vignettes/introduction-to-clustRcompaR.html,https://cran.r-project.org/web/packages/clustRcompaR/vignettes/introduction-to-clustRcompaR.html,318,NA
libsoc,1,vignettes/creating_an_so.html,https://cran.r-project.org/web/packages/libsoc/vignettes/creating_an_so.html,124,NA
libsoc,1,vignettes/so.html,https://cran.r-project.org/web/packages/libsoc/vignettes/so.html,260,NA
zeallot,1,vignettes/unpacking-assignment.html,https://cran.r-project.org/web/packages/zeallot/vignettes/unpacking-assignment.html,1432,NA
ANOVAreplication,0,NA,NA,NA,NA
bigtcr,0,NA,NA,NA,NA
kokudosuuchi,0,NA,NA,NA,NA
languagelayeR,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/languagelayeR/vignettes/Introduction.html,129,NA
censusr,1,vignettes/censusr.html,https://cran.r-project.org/web/packages/censusr/vignettes/censusr.html,430,NA
diagis,1,vignettes/diagis.pdf,https://cran.r-project.org/web/packages/diagis/vignettes/diagis.pdf,739,NA
finch,0,NA,NA,NA,NA
gradDescent,0,NA,NA,NA,NA
heims,0,NA,NA,NA,NA
datapasta,1,vignettes/how-to-datapasta.html,https://cran.r-project.org/web/packages/datapasta/vignettes/how-to-datapasta.html,1068,NA
highlightHTML,1,vignettes/the_basics.html,https://cran.r-project.org/web/packages/highlightHTML/vignettes/the_basics.html,916,NA
TCIApathfinder,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/TCIApathfinder/vignettes/introduction.html,234,NA
TCIApathfinder,1,vignettes/radiomics.html,https://cran.r-project.org/web/packages/TCIApathfinder/vignettes/radiomics.html,229,NA
BibPlots,0,NA,NA,NA,NA
Xplortext,0,NA,NA,NA,NA
gLRTH,0,NA,NA,NA,NA
OmicsPLS,1,vignettes/OmicsPLS_vignette.pdf,https://cran.r-project.org/web/packages/OmicsPLS/vignettes/OmicsPLS_vignette.pdf,760,NA
pals,1,vignettes/bivariate_choropleths.html,https://cran.r-project.org/web/packages/pals/vignettes/bivariate_choropleths.html,474,NA
pals,1,vignettes/illusion.html,https://cran.r-project.org/web/packages/pals/vignettes/illusion.html,249,NA
pals,1,vignettes/pals_examples.html,https://cran.r-project.org/web/packages/pals/vignettes/pals_examples.html,1083,NA
CreditRisk,0,NA,NA,NA,NA
LinkageMapView,1,vignettes/LinkageMapView.html,https://cran.r-project.org/web/packages/LinkageMapView/vignettes/LinkageMapView.html,1133,NA
nofrills,0,NA,NA,NA,NA
rMR,0,NA,NA,NA,NA
tropAlgebra,0,NA,NA,NA,NA
dat,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/dat/vignettes/Introduction.html,489,NA
dat,1,vignettes/performance.html,https://cran.r-project.org/web/packages/dat/vignettes/performance.html,472,NA
equSA,0,NA,NA,NA,NA
abjutils,0,NA,NA,NA,NA
lbreg,0,NA,NA,NA,NA
PSW,0,NA,NA,NA,NA
RNAseqNet,1,vignettes/RNAseqNet.pdf,https://cran.r-project.org/web/packages/RNAseqNet/vignettes/RNAseqNet.pdf,123,NA
rrpack,0,NA,NA,NA,NA
canprot,1,vignettes/basis_comparison.html,https://cran.r-project.org/web/packages/canprot/vignettes/basis_comparison.html,284,NA
canprot,1,vignettes/colorectal.html,https://cran.r-project.org/web/packages/canprot/vignettes/colorectal.html,1993,NA
canprot,1,vignettes/hyperosmotic.html,https://cran.r-project.org/web/packages/canprot/vignettes/hyperosmotic.html,637,NA
canprot,1,vignettes/hypoxia.html,https://cran.r-project.org/web/packages/canprot/vignettes/hypoxia.html,948,NA
canprot,1,vignettes/pancreatic.html,https://cran.r-project.org/web/packages/canprot/vignettes/pancreatic.html,832,NA
canprot,1,vignettes/potential_diagrams.html,https://cran.r-project.org/web/packages/canprot/vignettes/potential_diagrams.html,163,NA
dtree,0,NA,NA,NA,NA
SMMA,0,NA,NA,NA,NA
mau,1,vignettes/Running_MAUT.html,https://cran.r-project.org/web/packages/mau/vignettes/Running_MAUT.html,605,NA
optimus,1,vignettes/optimus-workflow.html,https://cran.r-project.org/web/packages/optimus/vignettes/optimus-workflow.html,1694,NA
ROI.plugin.lpsolve,0,NA,NA,NA,NA
splashr,1,vignettes/intro_to_splashr.html,https://cran.r-project.org/web/packages/splashr/vignettes/intro_to_splashr.html,858,NA
splashr,1,vignettes/splashr_helpers.html,https://cran.r-project.org/web/packages/splashr/vignettes/splashr_helpers.html,533,NA
splashr,1,vignettes/the_splashr_dsl.html,https://cran.r-project.org/web/packages/splashr/vignettes/the_splashr_dsl.html,392,NA
easySdcTable,1,vignettes/easySdcTableVignette.html,https://cran.r-project.org/web/packages/easySdcTable/vignettes/easySdcTableVignette.html,685,NA
COMBAT,0,NA,NA,NA,NA
cordillera,0,NA,NA,NA,NA
photobiologyLEDs,1,vignettes/user-guide.html,https://cran.r-project.org/web/packages/photobiologyLEDs/vignettes/user-guide.html,756,NA
Emcdf,0,NA,NA,NA,NA
preText,1,vignettes/getting_started_with_preText.html,https://cran.r-project.org/web/packages/preText/vignettes/getting_started_with_preText.html,1083,NA
PRIMME,0,NA,NA,NA,NA
rSQM,1,vignettes/rSQM-workflow.html,https://cran.r-project.org/web/packages/rSQM/vignettes/rSQM-workflow.html,768,NA
tsdf,1,vignettes/my-vignette.html,https://cran.r-project.org/web/packages/tsdf/vignettes/my-vignette.html,865,NA
brant,0,NA,NA,NA,NA
IATScore,0,NA,NA,NA,NA
influxdbr,0,NA,NA,NA,NA
MultiRNG,0,NA,NA,NA,NA
RandPro,0,NA,NA,NA,NA
rFSA,0,NA,NA,NA,NA
UnivRNG,0,NA,NA,NA,NA
elevatr,1,vignettes/introduction_to_elevatr.html,https://cran.r-project.org/web/packages/elevatr/vignettes/introduction_to_elevatr.html,1305,NA
Rbgs,0,NA,NA,NA,NA
RGBM,0,NA,NA,NA,NA
univOutl,0,NA,NA,NA,NA
constants,0,NA,NA,NA,NA
csv,0,NA,NA,NA,NA
dynsbm,0,NA,NA,NA,NA
sgee,0,NA,NA,NA,NA
grove,0,NA,NA,NA,NA
fmbasics,1,vignettes/basics.html,https://cran.r-project.org/web/packages/fmbasics/vignettes/basics.html,230,NA
fmbasics,1,vignettes/rates.html,https://cran.r-project.org/web/packages/fmbasics/vignettes/rates.html,188,NA
MatManlyMix,0,NA,NA,NA,NA
fastrtext,1,vignettes/list_commands.html,https://cran.r-project.org/web/packages/fastrtext/vignettes/list_commands.html,27,NA
fastrtext,1,vignettes/supervised_learning.html,https://cran.r-project.org/web/packages/fastrtext/vignettes/supervised_learning.html,218,NA
fastrtext,1,vignettes/unsupervised_learning.html,https://cran.r-project.org/web/packages/fastrtext/vignettes/unsupervised_learning.html,88,NA
fmdates,1,vignettes/dates.html,https://cran.r-project.org/web/packages/fmdates/vignettes/dates.html,367,NA
ipft,0,NA,NA,NA,NA
SparseDC,1,vignettes/SparseDC.html,https://cran.r-project.org/web/packages/SparseDC/vignettes/SparseDC.html,1272,NA
tidystringdist,1,vignettes/Getting_started.html,https://cran.r-project.org/web/packages/tidystringdist/vignettes/Getting_started.html,377,NA
tidystringdist,1,vignettes/tests_and_coverage.html,https://cran.r-project.org/web/packages/tidystringdist/vignettes/tests_and_coverage.html,25,NA
Biolinv,0,NA,NA,NA,NA
miRNAss,1,vignettes/miRNAss.pdf,https://cran.r-project.org/web/packages/miRNAss/vignettes/miRNAss.pdf,570,NA
naivebayes,0,NA,NA,NA,NA
sofa,1,vignettes/query_tutorial.html,https://cran.r-project.org/web/packages/sofa/vignettes/query_tutorial.html,1,NA
sofa,1,vignettes/sofa_vignette.html,https://cran.r-project.org/web/packages/sofa/vignettes/sofa_vignette.html,340,NA
bhm,0,NA,NA,NA,NA
rxylib,0,NA,NA,NA,NA
widgetframe,1,vignettes/Using_widgetframe.html,https://cran.r-project.org/web/packages/widgetframe/vignettes/Using_widgetframe.html,263,NA
widgetframe,1,vignettes/widgetframe_and_knitr.html,https://cran.r-project.org/web/packages/widgetframe/vignettes/widgetframe_and_knitr.html,1273,NA
msde,1,vignettes/msde-exmodels.html,https://cran.r-project.org/web/packages/msde/vignettes/msde-exmodels.html,407,NA
msde,1,vignettes/msde-quicktut.html,https://cran.r-project.org/web/packages/msde/vignettes/msde-quicktut.html,2592,NA
mudfold,0,NA,NA,NA,NA
AmesHousing,0,NA,NA,NA,NA
PKPDmisc,1,vignettes/multiplot.html,https://cran.r-project.org/web/packages/PKPDmisc/vignettes/multiplot.html,299,NA
PKPDmisc,1,vignettes/noncompartmental-analysis.html,https://cran.r-project.org/web/packages/PKPDmisc/vignettes/noncompartmental-analysis.html,372,NA
stringformattr,0,NA,NA,NA,NA
SyncRNG,0,NA,NA,NA,NA
zonator,1,vignettes/zonator-project.html,https://cran.r-project.org/web/packages/zonator/vignettes/zonator-project.html,1493,NA
zonator,1,vignettes/zonator-results.html,https://cran.r-project.org/web/packages/zonator/vignettes/zonator-results.html,1558,NA
cleanEHR,1,vignettes/cchic_overview.html,https://cran.r-project.org/web/packages/cleanEHR/vignettes/cchic_overview.html,449,NA
cleanEHR,1,vignettes/data_clean.html,https://cran.r-project.org/web/packages/cleanEHR/vignettes/data_clean.html,1631,NA
gofastr,0,NA,NA,NA,NA
BisRNA,0,NA,NA,NA,NA
clustEff,0,NA,NA,NA,NA
GMAC,0,NA,NA,NA,NA
elo,1,vignettes/elo.html,https://cran.r-project.org/web/packages/elo/vignettes/elo.html,544,NA
libcoin,1,vignettes/libcoin.pdf,https://cran.r-project.org/web/packages/libcoin/vignettes/libcoin.pdf,14613,NA
corpus,1,vignettes/chinese.html,https://cran.r-project.org/web/packages/corpus/vignettes/chinese.html,562,NA
corpus,1,vignettes/corpus.html,https://cran.r-project.org/web/packages/corpus/vignettes/corpus.html,3550,NA
corpus,1,vignettes/stemmer.html,https://cran.r-project.org/web/packages/corpus/vignettes/stemmer.html,749,NA
corpus,1,vignettes/textdata.html,https://cran.r-project.org/web/packages/corpus/vignettes/textdata.html,1001,NA
inum,0,NA,NA,NA,NA
refset,1,vignettes/refset.html,https://cran.r-project.org/web/packages/refset/vignettes/refset.html,1070,NA
parsemsf,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/parsemsf/vignettes/introduction.html,405,NA
Inventorymodel,0,NA,NA,NA,NA
plotrr,1,vignettes/plotrr-vignette.html,https://cran.r-project.org/web/packages/plotrr/vignettes/plotrr-vignette.html,625,NA
mazeGen,0,NA,NA,NA,NA
mdw,0,NA,NA,NA,NA
networkGen,0,NA,NA,NA,NA
striprtf,0,NA,NA,NA,NA
xesreadR,1,vignettes/xesreadr.html,https://cran.r-project.org/web/packages/xesreadR/vignettes/xesreadr.html,24,NA
EAinference,1,vignettes/EAlasso.html,https://cran.r-project.org/web/packages/EAinference/vignettes/EAlasso.html,777,NA
harrietr,0,NA,NA,NA,NA
NestedCategBayesImpute,0,NA,NA,NA,NA
adapr,1,vignettes/ADAPRVignette.html,https://cran.r-project.org/web/packages/adapr/vignettes/ADAPRVignette.html,2113,NA
goftte,0,NA,NA,NA,NA
passport,1,vignettes/passport.html,https://cran.r-project.org/web/packages/passport/vignettes/passport.html,680,NA
SASmarkdown,0,NA,NA,NA,NA
MUS,0,NA,NA,NA,NA
Dforest,0,NA,NA,NA,NA
phase1RMD,0,NA,NA,NA,NA
simEd,0,NA,NA,NA,NA
cctools,0,NA,NA,NA,NA
unitizer,1,vignettes/u0_unitizer_index.html,https://cran.r-project.org/web/packages/unitizer/vignettes/u0_unitizer_index.html,1,NA
unitizer,1,vignettes/u1_intro.html,https://cran.r-project.org/web/packages/unitizer/vignettes/u1_intro.html,919,NA
unitizer,1,vignettes/u2_tests.html,https://cran.r-project.org/web/packages/unitizer/vignettes/u2_tests.html,963,NA
unitizer,1,vignettes/u3_interactive-env.html,https://cran.r-project.org/web/packages/unitizer/vignettes/u3_interactive-env.html,1671,NA
unitizer,1,vignettes/u4_reproducible-tests.html,https://cran.r-project.org/web/packages/unitizer/vignettes/u4_reproducible-tests.html,1858,NA
unitizer,1,vignettes/u5_miscellanous.html,https://cran.r-project.org/web/packages/unitizer/vignettes/u5_miscellanous.html,819,NA
CorporaCoCo,1,vignettes/faq.pdf,https://cran.r-project.org/web/packages/CorporaCoCo/vignettes/faq.pdf,739,NA
CorporaCoCo,1,vignettes/proof_of_concept.pdf,https://cran.r-project.org/web/packages/CorporaCoCo/vignettes/proof_of_concept.pdf,640,NA
IDCard,0,NA,NA,NA,NA
MHTdiscrete,0,NA,NA,NA,NA
powdist,0,NA,NA,NA,NA
futility,1,vignettes/bayesianIncidenceRateModel.pdf,https://cran.r-project.org/web/packages/futility/vignettes/bayesianIncidenceRateModel.pdf,561,NA
KMgene,0,NA,NA,NA,NA
LCF,0,NA,NA,NA,NA
ManifoldOptim,0,NA,NA,NA,NA
epicontacts,1,vignettes/epicontacts.html,https://cran.r-project.org/web/packages/epicontacts/vignettes/epicontacts.html,827,NA
epicontacts,1,vignettes/epicontacts_class.html,https://cran.r-project.org/web/packages/epicontacts/vignettes/epicontacts_class.html,428,NA
ICRanks,0,NA,NA,NA,NA
RcppHMM,0,NA,NA,NA,NA
RcppTN,0,NA,NA,NA,NA
AWR.Athena,0,NA,NA,NA,NA
wicket,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/wicket/vignettes/Introduction.html,574,NA
easyAHP,0,NA,NA,NA,NA
xslt,0,NA,NA,NA,NA
gamreg,0,NA,NA,NA,NA
revgeo,0,NA,NA,NA,NA
spiderbar,0,NA,NA,NA,NA
sppmix,1,vignettes/tutorials_link.html,https://cran.r-project.org/web/packages/sppmix/vignettes/tutorials_link.html,29,NA
modest,1,vignettes/Conduct.html,https://cran.r-project.org/web/packages/modest/vignettes/Conduct.html,614,NA
modest,1,vignettes/Design.html,https://cran.r-project.org/web/packages/modest/vignettes/Design.html,1139,NA
ICCbin,0,NA,NA,NA,NA
dparser,0,NA,NA,NA,NA
StakeholderAnalysis,0,NA,NA,NA,NA
qboxplot,0,NA,NA,NA,NA
rsample,1,vignettes/Basics.html,https://cran.r-project.org/web/packages/rsample/vignettes/Basics.html,359,NA
rsample,1,vignettes/Working_with_rsets.html,https://cran.r-project.org/web/packages/rsample/vignettes/Working_with_rsets.html,1341,NA
ThankYouStars,0,NA,NA,NA,NA
BatchMap,1,vignettes/BatchMap.html,https://cran.r-project.org/web/packages/BatchMap/vignettes/BatchMap.html,1123,NA
anocva,0,NA,NA,NA,NA
PdPDB,0,NA,NA,NA,NA
rGoodData,0,NA,NA,NA,NA
rLDCP,0,NA,NA,NA,NA
rODE,1,vignettes/Comparison.html,https://cran.r-project.org/web/packages/rODE/vignettes/Comparison.html,478,NA
rODE,1,vignettes/ErrorEuler.html,https://cran.r-project.org/web/packages/rODE/vignettes/ErrorEuler.html,442,NA
rODE,1,vignettes/FallingParticle.html,https://cran.r-project.org/web/packages/rODE/vignettes/FallingParticle.html,375,NA
rODE,1,vignettes/Kepler.html,https://cran.r-project.org/web/packages/rODE/vignettes/Kepler.html,276,NA
rODE,1,vignettes/Muskat-MBal.html,https://cran.r-project.org/web/packages/rODE/vignettes/Muskat-MBal.html,1505,NA
rODE,1,vignettes/Pendulum.html,https://cran.r-project.org/web/packages/rODE/vignettes/Pendulum.html,396,NA
rODE,1,vignettes/Planet.html,https://cran.r-project.org/web/packages/rODE/vignettes/Planet.html,340,NA
rODE,1,vignettes/Projectile.html,https://cran.r-project.org/web/packages/rODE/vignettes/Projectile.html,338,NA
rODE,1,vignettes/Reaction.html,https://cran.r-project.org/web/packages/rODE/vignettes/Reaction.html,286,NA
geojson,1,vignettes/geojson-operations.html,https://cran.r-project.org/web/packages/geojson/vignettes/geojson-operations.html,478,NA
geojson,1,vignettes/geojson.html,https://cran.r-project.org/web/packages/geojson/vignettes/geojson.html,267,NA
epxToR,0,NA,NA,NA,NA
Diderot,0,NA,NA,NA,NA
RcppQuantuccia,0,NA,NA,NA,NA
ArCo,0,NA,NA,NA,NA
lplyr,1,vignettes/lplyr-vignette.html,https://cran.r-project.org/web/packages/lplyr/vignettes/lplyr-vignette.html,258,NA
Pstat,0,NA,NA,NA,NA
RJSplot,0,NA,NA,NA,NA
slowraker,1,vignettes/faqs.html,https://cran.r-project.org/web/packages/slowraker/vignettes/faqs.html,261,NA
slowraker,1,vignettes/getting-started.html,https://cran.r-project.org/web/packages/slowraker/vignettes/getting-started.html,1239,NA
infraFDTD.assist,0,NA,NA,NA,NA
MBHdesign,1,vignettes/MBHdesign.pdf,https://cran.r-project.org/web/packages/MBHdesign/vignettes/MBHdesign.pdf,1390,NA
phylocanvas,1,vignettes/Advanced_Usage.html,https://cran.r-project.org/web/packages/phylocanvas/vignettes/Advanced_Usage.html,214,NA
phylocanvas,1,vignettes/Basic_Use.html,https://cran.r-project.org/web/packages/phylocanvas/vignettes/Basic_Use.html,211,NA
rsurfer,1,vignettes/main-vignette.html,https://cran.r-project.org/web/packages/rsurfer/vignettes/main-vignette.html,1157,NA
coppeCosenzaR,0,NA,NA,NA,NA
vfcp,0,NA,NA,NA,NA
countyfloods,1,vignettes/countyflood.html,https://cran.r-project.org/web/packages/countyfloods/vignettes/countyflood.html,2033,NA
FinAna,0,NA,NA,NA,NA
kaphom,0,NA,NA,NA,NA
meanr,0,NA,NA,NA,NA
routr,0,NA,NA,NA,NA
GerminaR,1,vignettes/GerminaR.html,https://cran.r-project.org/web/packages/GerminaR/vignettes/GerminaR.html,478,NA
WWR,0,NA,NA,NA,NA
cbar,0,NA,NA,NA,NA
MOEADr,1,vignettes/Basic_Usage.html,https://cran.r-project.org/web/packages/MOEADr/vignettes/Basic_Usage.html,875,NA
MOEADr,1,vignettes/Comparison_Usage.html,https://cran.r-project.org/web/packages/MOEADr/vignettes/Comparison_Usage.html,1437,NA
MOEADr,1,vignettes/Modification_Usage.html,https://cran.r-project.org/web/packages/MOEADr/vignettes/Modification_Usage.html,547,NA
MOEADr,1,vignettes/problem-definition.html,https://cran.r-project.org/web/packages/MOEADr/vignettes/problem-definition.html,909,NA
MOEADr,1,vignettes/writing-functions-for-moeadr.html,https://cran.r-project.org/web/packages/MOEADr/vignettes/writing-functions-for-moeadr.html,548,NA
MoLE,0,NA,NA,NA,NA
nspmix,0,NA,NA,NA,NA
optimization,1,vignettes/vignette_master.pdf,https://cran.r-project.org/web/packages/optimization/vignettes/vignette_master.pdf,6002,NA
EfficientMaxEigenpair,1,vignettes/EfficientMaxEigenpair.pdf,https://cran.r-project.org/web/packages/EfficientMaxEigenpair/vignettes/EfficientMaxEigenpair.pdf,1664,NA
MHCtools,0,NA,NA,NA,NA
WaveLetLongMemory,0,NA,NA,NA,NA
zFactor,1,vignettes/Ann10.html,https://cran.r-project.org/web/packages/zFactor/vignettes/Ann10.html,963,NA
zFactor,1,vignettes/Beggs-Brill.html,https://cran.r-project.org/web/packages/zFactor/vignettes/Beggs-Brill.html,865,NA
zFactor,1,vignettes/Dranchuk-AbouKassem.html,https://cran.r-project.org/web/packages/zFactor/vignettes/Dranchuk-AbouKassem.html,1164,NA
zFactor,1,vignettes/Dranchuk-Purvis-Robinson.html,https://cran.r-project.org/web/packages/zFactor/vignettes/Dranchuk-Purvis-Robinson.html,1165,NA
