name,pkg_first
FPV,https://cran.r-project.org/src/contrib/FPV_0.5.tar.gz
LowWAFOMSobol,https://cran.r-project.org/src/contrib/Archive/LowWAFOMSobol/LowWAFOMSobol_1.0.tar.gz
mcompanion,https://cran.r-project.org/src/contrib/mcompanion_0.4-5.tar.gz
MTE,https://cran.r-project.org/src/contrib/MTE_1.0.0.tar.gz
nomogramEx,https://cran.r-project.org/src/contrib/Archive/nomogramEx/nomogramEx_1.0.tar.gz
PeriodicTable,https://cran.r-project.org/src/contrib/Archive/PeriodicTable/PeriodicTable_0.1.0.tar.gz
sensitivitymult,https://cran.r-project.org/src/contrib/Archive/sensitivitymult/sensitivitymult_1.0.1.tar.gz
caffsim,https://cran.r-project.org/src/contrib/Archive/caffsim/caffsim_0.2.0.tar.gz
ccmm,https://cran.r-project.org/src/contrib/ccmm_1.0.tar.gz
dmutate,https://cran.r-project.org/src/contrib/Archive/dmutate/dmutate_0.1.1.tar.gz
PSIMEX,https://cran.r-project.org/src/contrib/Archive/PSIMEX/PSIMEX_1.0.tar.gz
SpatialEpiApp,https://cran.r-project.org/src/contrib/Archive/SpatialEpiApp/SpatialEpiApp_0.1.tar.gz
LowWAFOMNX,https://cran.r-project.org/src/contrib/Archive/LowWAFOMNX/LowWAFOMNX_1.0.tar.gz
prcr,https://cran.r-project.org/src/contrib/Archive/prcr/prcr_0.1.0.tar.gz
accSDA,https://cran.r-project.org/src/contrib/accSDA_1.0.0.tar.gz
Ecohydmod,https://cran.r-project.org/src/contrib/Ecohydmod_1.0.0.tar.gz
mExplorer,https://cran.r-project.org/src/contrib/mExplorer_1.0.0.tar.gz
multdyn,https://cran.r-project.org/src/contrib/Archive/multdyn/multdyn_1.5.1.tar.gz
noncomplyR,https://cran.r-project.org/src/contrib/noncomplyR_1.0.tar.gz
Strategy,https://cran.r-project.org/src/contrib/Archive/Strategy/Strategy_1.0.0.tar.gz
ActiveDriver,https://cran.r-project.org/src/contrib/ActiveDriver_1.0.0.tar.gz
genepop,https://cran.r-project.org/src/contrib/Archive/genepop/genepop_1.0.tar.gz
kntnr,https://cran.r-project.org/src/contrib/Archive/kntnr/kntnr_0.4.0.tar.gz
macc,https://cran.r-project.org/src/contrib/Archive/macc/macc_1.0.0.tar.gz
ConfigParser,https://cran.r-project.org/src/contrib/ConfigParser_1.0.0.tar.gz
esreg,https://cran.r-project.org/src/contrib/Archive/esreg/esreg_0.3.0.tar.gz
R2DGC,https://cran.r-project.org/src/contrib/R2DGC_1.0.3.tar.gz
simpleCache,https://cran.r-project.org/src/contrib/Archive/simpleCache/simpleCache_0.3.0.tar.gz
SLICER,https://cran.r-project.org/src/contrib/SLICER_0.2.0.tar.gz
STARTdesign,https://cran.r-project.org/src/contrib/STARTdesign_1.0.tar.gz
Wrapped,https://cran.r-project.org/src/contrib/Archive/Wrapped/Wrapped_1.0.tar.gz
InfoTrad,https://cran.r-project.org/src/contrib/Archive/InfoTrad/InfoTrad_1.0.tar.gz
ircor,https://cran.r-project.org/src/contrib/ircor_1.0.tar.gz
GRCdata,https://cran.r-project.org/src/contrib/GRCdata_1.0.tar.gz
happybiRthday,https://cran.r-project.org/src/contrib/happybiRthday_0.0.1.tar.gz
ccRemover,https://cran.r-project.org/src/contrib/Archive/ccRemover/ccRemover_1.0.1.tar.gz
sasMap,https://cran.r-project.org/src/contrib/sasMap_1.0.0.tar.gz
CompDist,https://cran.r-project.org/src/contrib/CompDist_1.0.tar.gz
forwards,https://cran.r-project.org/src/contrib/forwards_0.1.0.tar.gz
gamCopula,https://cran.r-project.org/src/contrib/Archive/gamCopula/gamCopula_0.0-2.tar.gz
AssayCorrector,https://cran.r-project.org/src/contrib/Archive/AssayCorrector/AssayCorrector_1.1.3.tar.gz
atlantistools,https://cran.r-project.org/src/contrib/Archive/atlantistools/atlantistools_0.4.1.tar.gz
IceCast,https://cran.r-project.org/src/contrib/Archive/IceCast/IceCast_1.1.0.tar.gz
ggquiver,https://cran.r-project.org/src/contrib/ggquiver_0.1.0.tar.gz
GrpString,https://cran.r-project.org/src/contrib/Archive/GrpString/GrpString_0.1.0.tar.gz
LBSPR,https://cran.r-project.org/src/contrib/Archive/LBSPR/LBSPR_0.1.0.tar.gz
PeakSegDP,https://cran.r-project.org/src/contrib/Archive/PeakSegDP/PeakSegDP_2017.06.20.tar.gz
samon,https://cran.r-project.org/src/contrib/samon_4.0.0.tar.gz
SorptionAnalysis,https://cran.r-project.org/src/contrib/SorptionAnalysis_0.1.0.tar.gz
CIplot,https://cran.r-project.org/src/contrib/CIplot_1.0.tar.gz
ConfoundedMeta,https://cran.r-project.org/src/contrib/Archive/ConfoundedMeta/ConfoundedMeta_1.0.0.tar.gz
fastJT,https://cran.r-project.org/src/contrib/Archive/fastJT/fastJT_1.0.1.tar.gz
lmmen,https://cran.r-project.org/src/contrib/lmmen_1.0.tar.gz
tsiR,https://cran.r-project.org/src/contrib/Archive/tsiR/tsiR_0.1.0.tar.gz
rdpla,https://cran.r-project.org/src/contrib/Archive/rdpla/rdpla_0.1.0.tar.gz
dataMeta,https://cran.r-project.org/src/contrib/Archive/dataMeta/dataMeta_0.1.0.tar.gz
IAbin,https://cran.r-project.org/src/contrib/IAbin_1.0.tar.gz
rasterList,https://cran.r-project.org/src/contrib/rasterList_0.5.8.tar.gz
rcv,https://cran.r-project.org/src/contrib/Archive/rcv/rcv_0.2.0.tar.gz
valaddin,https://cran.r-project.org/src/contrib/Archive/valaddin/valaddin_0.1.0.tar.gz
vanddraabe,https://cran.r-project.org/src/contrib/vanddraabe_1.0.0.tar.gz
vocaldia,https://cran.r-project.org/src/contrib/Archive/vocaldia/vocaldia_0.8.0.tar.gz
GEint,https://cran.r-project.org/src/contrib/Archive/GEint/GEint_0.1.1.tar.gz
IPMRF,https://cran.r-project.org/src/contrib/Archive/IPMRF/IPMRF_1.0.tar.gz
poker,https://cran.r-project.org/src/contrib/poker_0.8.8.tar.gz
PsyControl,https://cran.r-project.org/src/contrib/PsyControl_1.0.0.0.tar.gz
kangar00,https://cran.r-project.org/src/contrib/Archive/kangar00/kangar00_1.0.tar.gz
OHPL,https://cran.r-project.org/src/contrib/Archive/OHPL/OHPL_1.2.tar.gz
blink,https://cran.r-project.org/src/contrib/blink_0.1.0.tar.gz
default,https://cran.r-project.org/src/contrib/default_1.0.0.tar.gz
multiCA,https://cran.r-project.org/src/contrib/Archive/multiCA/multiCA_1.0.tar.gz
permGS,https://cran.r-project.org/src/contrib/Archive/permGS/permGS_0.2.3.tar.gz
statesRcontiguous,https://cran.r-project.org/src/contrib/statesRcontiguous_0.1.0.tar.gz
restfulr,https://cran.r-project.org/src/contrib/Archive/restfulr/restfulr_0.0.8.tar.gz
ggversa,https://cran.r-project.org/src/contrib/ggversa_0.0.1.tar.gz
italy,https://cran.r-project.org/src/contrib/italy_0.1.0.tar.gz
equaltestMI,https://cran.r-project.org/src/contrib/equaltestMI_0.1.0.tar.gz
GFA,https://cran.r-project.org/src/contrib/Archive/GFA/GFA_1.0.0.tar.gz
metaBMA,https://cran.r-project.org/src/contrib/Archive/metaBMA/metaBMA_0.3.8.tar.gz
RcppXPtrUtils,https://cran.r-project.org/src/contrib/RcppXPtrUtils_0.1.0.tar.gz
soilcarbon,https://cran.r-project.org/src/contrib/Archive/soilcarbon/soilcarbon_1.0.0.tar.gz
SpatialAcc,https://cran.r-project.org/src/contrib/Archive/SpatialAcc/SpatialAcc_0.1.tar.gz
banR,https://cran.r-project.org/src/contrib/banR_0.2.0.tar.gz
cranlike,https://cran.r-project.org/src/contrib/Archive/cranlike/cranlike_1.0.0.tar.gz
echogram,https://cran.r-project.org/src/contrib/Archive/echogram/echogram_0.1.0.tar.gz
EMAtools,https://cran.r-project.org/src/contrib/Archive/EMAtools/EMAtools_0.1.0.tar.gz
ggsignif,https://cran.r-project.org/src/contrib/Archive/ggsignif/ggsignif_0.1.0.tar.gz
lmmpar,https://cran.r-project.org/src/contrib/lmmpar_0.1.0.tar.gz
multistate,https://cran.r-project.org/src/contrib/multistate_0.2.tar.gz
rddensity,https://cran.r-project.org/src/contrib/Archive/rddensity/rddensity_0.1.tar.gz
svenssonm,https://cran.r-project.org/src/contrib/svenssonm_0.1.0.tar.gz
ambhasGW,https://cran.r-project.org/src/contrib/Archive/ambhasGW/ambhasGW_0.0.1.tar.gz
GreedyEPL,https://cran.r-project.org/src/contrib/GreedyEPL_1.0.tar.gz
IrishDirectorates,https://cran.r-project.org/src/contrib/Archive/IrishDirectorates/IrishDirectorates_0.1.0.tar.gz
MixtureRegLTIC,https://cran.r-project.org/src/contrib/Archive/MixtureRegLTIC/MixtureRegLTIC_0.9.4.tar.gz
rtimicropem,https://cran.r-project.org/src/contrib/rtimicropem_1.3.tar.gz
subgroup.discovery,https://cran.r-project.org/src/contrib/Archive/subgroup.discovery/subgroup.discovery_0.1.3.tar.gz
tbl2xts,https://cran.r-project.org/src/contrib/Archive/tbl2xts/tbl2xts_0.1.0.tar.gz
ThermIndex,https://cran.r-project.org/src/contrib/Archive/ThermIndex/ThermIndex_0.1.0.tar.gz
dejaVu,https://cran.r-project.org/src/contrib/dejaVu_0.2.0.tar.gz
DoEstRare,https://cran.r-project.org/src/contrib/DoEstRare_0.2.tar.gz
fasjem,https://cran.r-project.org/src/contrib/Archive/fasjem/fasjem_1.0.0.tar.gz
glmnetUtils,https://cran.r-project.org/src/contrib/Archive/glmnetUtils/glmnetUtils_1.0.0.tar.gz
kpmt,https://cran.r-project.org/src/contrib/kpmt_0.1.0.tar.gz
structree,https://cran.r-project.org/src/contrib/Archive/structree/structree_1.1.3.tar.gz
nonlinearICP,https://cran.r-project.org/src/contrib/Archive/nonlinearICP/nonlinearICP_0.1.2.tar.gz
fChange,https://cran.r-project.org/src/contrib/Archive/fChange/fChange_0.1.0.tar.gz
rclipboard,https://cran.r-project.org/src/contrib/rclipboard_0.1.tar.gz
RkMetrics,https://cran.r-project.org/src/contrib/Archive/RkMetrics/RkMetrics_1.1.tar.gz
CDVineCopulaConditional,https://cran.r-project.org/src/contrib/Archive/CDVineCopulaConditional/CDVineCopulaConditional_0.1.0.tar.gz
mmtsne,https://cran.r-project.org/src/contrib/mmtsne_0.1.0.tar.gz
lsplsGlm,https://cran.r-project.org/src/contrib/lsplsGlm_1.0.tar.gz
mosaicCalc,https://cran.r-project.org/src/contrib/mosaicCalc_0.5.0.tar.gz
optiSolve,https://cran.r-project.org/src/contrib/optiSolve_0.1.tar.gz
iRF,https://cran.r-project.org/src/contrib/iRF_2.0.0.tar.gz
maxTPR,https://cran.r-project.org/src/contrib/maxTPR_0.1.0.tar.gz
unrepx,https://cran.r-project.org/src/contrib/unrepx_1.0.tar.gz
bayeslongitudinal,https://cran.r-project.org/src/contrib/bayeslongitudinal_0.1.0.tar.gz
concaveman,https://cran.r-project.org/src/contrib/concaveman_1.0.0.tar.gz
ggseqlogo,https://cran.r-project.org/src/contrib/Archive/ggseqlogo/ggseqlogo_0.0.1.tar.gz
MRTSampleSize,https://cran.r-project.org/src/contrib/MRTSampleSize_0.1.0.tar.gz
PowerNormal,https://cran.r-project.org/src/contrib/Archive/PowerNormal/PowerNormal_1.0.0.tar.gz
seqICP,https://cran.r-project.org/src/contrib/Archive/seqICP/seqICP_1.0.tar.gz
sidrar,https://cran.r-project.org/src/contrib/Archive/sidrar/sidrar_0.1.1.tar.gz
GGEBiplots,https://cran.r-project.org/src/contrib/GGEBiplots_0.1.1.tar.gz
pcensmix,https://cran.r-project.org/src/contrib/pcensmix_1.2-1.tar.gz
c2c,https://cran.r-project.org/src/contrib/c2c_0.1.0.tar.gz
geoGAM,https://cran.r-project.org/src/contrib/Archive/geoGAM/geoGAM_0.1-1.tar.gz
dsmodels,https://cran.r-project.org/src/contrib/Archive/dsmodels/dsmodels_1.0.0.tar.gz
prisonbrief,https://cran.r-project.org/src/contrib/prisonbrief_0.1.0.tar.gz
vcov,https://cran.r-project.org/src/contrib/vcov_0.0.1.tar.gz
spNNGP,https://cran.r-project.org/src/contrib/Archive/spNNGP/spNNGP_0.1.0.tar.gz
DCA,https://cran.r-project.org/src/contrib/Archive/DCA/DCA_1.0.tar.gz
BayesianGLasso,https://cran.r-project.org/src/contrib/BayesianGLasso_0.2.0.tar.gz
FastSF,https://cran.r-project.org/src/contrib/Archive/FastSF/FastSF_0.1.0.tar.gz
harmonicmeanp,https://cran.r-project.org/src/contrib/harmonicmeanp_1.0.tar.gz
ivregEX,https://cran.r-project.org/src/contrib/ivregEX_1.0.tar.gz
liquidSVM,https://cran.r-project.org/src/contrib/Archive/liquidSVM/liquidSVM_1.0.0.tar.gz
OBRE,https://cran.r-project.org/src/contrib/OBRE_0.1-0.tar.gz
scifigure,https://cran.r-project.org/src/contrib/scifigure_0.1.1.tar.gz
diffpriv,https://cran.r-project.org/src/contrib/diffpriv_0.4.2.tar.gz
social,https://cran.r-project.org/src/contrib/social_1.0.tar.gz
brlrmr,https://cran.r-project.org/src/contrib/Archive/brlrmr/brlrmr_0.1.0.tar.gz
Census2016,https://cran.r-project.org/src/contrib/Census2016_0.2.0.tar.gz
cnbdistr,https://cran.r-project.org/src/contrib/cnbdistr_1.0.1.tar.gz
ercv,https://cran.r-project.org/src/contrib/ercv_1.0.0.tar.gz
flexsurvcure,https://cran.r-project.org/src/contrib/Archive/flexsurvcure/flexsurvcure_0.0.1.tar.gz
fragilityindex,https://cran.r-project.org/src/contrib/Archive/fragilityindex/fragilityindex_0.0.4.tar.gz
LCox,https://cran.r-project.org/src/contrib/LCox_0.1.0.tar.gz
sergeant,https://cran.r-project.org/src/contrib/sergeant_0.5.2.tar.gz
gh,https://cran.r-project.org/src/contrib/gh_1.0.1.tar.gz
llogistic,https://cran.r-project.org/src/contrib/llogistic_1.0.0.tar.gz
senstrat,https://cran.r-project.org/src/contrib/senstrat_1.0.3.tar.gz
centiserve,https://cran.r-project.org/src/contrib/centiserve_1.0.0.tar.gz
docker,https://cran.r-project.org/src/contrib/Archive/docker/docker_0.0.1.tar.gz
DrImpute,https://cran.r-project.org/src/contrib/DrImpute_1.0.tar.gz
randomForestExplainer,https://cran.r-project.org/src/contrib/randomForestExplainer_0.9.tar.gz
spongecake,https://cran.r-project.org/src/contrib/Archive/spongecake/spongecake_0.1.1.tar.gz
tetraclasse,https://cran.r-project.org/src/contrib/tetraclasse_0.1.21.tar.gz
TSF,https://cran.r-project.org/src/contrib/TSF_0.1.1.tar.gz
credsubs,https://cran.r-project.org/src/contrib/credsubs_1.0.tar.gz
geotoolsR,https://cran.r-project.org/src/contrib/geotoolsR_1.0.tar.gz
interfr,https://cran.r-project.org/src/contrib/interfr_0.1.0.tar.gz
noaastormevents,https://cran.r-project.org/src/contrib/noaastormevents_0.1.0.tar.gz
facebook.S4,https://cran.r-project.org/src/contrib/facebook.S4_1.1.0.tar.gz
interim,https://cran.r-project.org/src/contrib/Archive/interim/interim_0.6.0.tar.gz
integIRTy,https://cran.r-project.org/src/contrib/integIRTy_1.0.5.tar.gz
NameNeedle,https://cran.r-project.org/src/contrib/NameNeedle_1.2.4.tar.gz
roots,https://cran.r-project.org/src/contrib/roots_1.0.tar.gz
AutoDeskR,https://cran.r-project.org/src/contrib/Archive/AutoDeskR/AutoDeskR_0.1.1.tar.gz
dGAselID,https://cran.r-project.org/src/contrib/Archive/dGAselID/dGAselID_1.0.tar.gz
FUNLDA,https://cran.r-project.org/src/contrib/Archive/FUNLDA/FUNLDA_1.0.tar.gz
netcom,https://cran.r-project.org/src/contrib/Archive/netcom/netcom_1.0.2.tar.gz
oompaData,https://cran.r-project.org/src/contrib/oompaData_3.1.1.tar.gz
PoloniexR,https://cran.r-project.org/src/contrib/PoloniexR_0.0.1.tar.gz
SFS,https://cran.r-project.org/src/contrib/Archive/SFS/SFS_0.1.1.tar.gz
decomposedPSF,https://cran.r-project.org/src/contrib/decomposedPSF_0.1.3.tar.gz
fcm,https://cran.r-project.org/src/contrib/Archive/fcm/fcm_0.1.1.tar.gz
lpdensity,https://cran.r-project.org/src/contrib/Archive/lpdensity/lpdensity_0.1.tar.gz
mthapower,https://cran.r-project.org/src/contrib/mthapower_0.1.0.tar.gz
postlightmercury,https://cran.r-project.org/src/contrib/Archive/postlightmercury/postlightmercury_1.0.tar.gz
fcuk,https://cran.r-project.org/src/contrib/Archive/fcuk/fcuk_0.1.2.tar.gz
ggplotgui,https://cran.r-project.org/src/contrib/ggplotgui_1.0.0.tar.gz
l1kdeconv,https://cran.r-project.org/src/contrib/Archive/l1kdeconv/l1kdeconv_1.1.0.tar.gz
mixlink,https://cran.r-project.org/src/contrib/Archive/mixlink/mixlink_0.1.2.tar.gz
waccR,https://cran.r-project.org/src/contrib/waccR_0.1.0.tar.gz
BNPMediation,https://cran.r-project.org/src/contrib/BNPMediation_0.1.0.tar.gz
SobolSequence,https://cran.r-project.org/src/contrib/SobolSequence_1.0.tar.gz
textile,https://cran.r-project.org/src/contrib/textile_0.1.2.tar.gz
Autoplotprotein,https://cran.r-project.org/src/contrib/Autoplotprotein_1.1.tar.gz
correlbinom,https://cran.r-project.org/src/contrib/correlbinom_0.0.1.tar.gz
ggChernoff,https://cran.r-project.org/src/contrib/ggChernoff_0.2.0.tar.gz
mandelbrot,https://cran.r-project.org/src/contrib/mandelbrot_0.2.0.tar.gz
Robocoap,https://cran.r-project.org/src/contrib/Robocoap_0.1-1.tar.gz
assocInd,https://cran.r-project.org/src/contrib/assocInd_1.0.1.tar.gz
awspack,https://cran.r-project.org/src/contrib/Archive/awspack/awspack_0.1.2.tar.gz
catSurv,https://cran.r-project.org/src/contrib/Archive/catSurv/catSurv_1.0.0.tar.gz
coxphSGD,https://cran.r-project.org/src/contrib/coxphSGD_0.2.1.tar.gz
midas,https://cran.r-project.org/src/contrib/midas_1.0.1.tar.gz
numGen,https://cran.r-project.org/src/contrib/Archive/numGen/numGen_0.1.0.tar.gz
SuperGauss,https://cran.r-project.org/src/contrib/SuperGauss_1.0.tar.gz
aws.cloudtrail,https://cran.r-project.org/src/contrib/aws.cloudtrail_0.1.5.tar.gz
aws.sns,https://cran.r-project.org/src/contrib/Archive/aws.sns/aws.sns_0.1.5.tar.gz
aws.sqs,https://cran.r-project.org/src/contrib/Archive/aws.sqs/aws.sqs_0.1.8.tar.gz
cepR,https://cran.r-project.org/src/contrib/cepR_0.1.0.tar.gz
SSM,https://cran.r-project.org/src/contrib/SSM_1.0.1.tar.gz
wql,https://cran.r-project.org/src/contrib/wql_0.4.9.tar.gz
aurelius,https://cran.r-project.org/src/contrib/aurelius_0.8.4.tar.gz
ecolottery,https://cran.r-project.org/src/contrib/ecolottery_1.0.0.tar.gz
mnis,https://cran.r-project.org/src/contrib/Archive/mnis/mnis_0.1.0.tar.gz
autoBagging,https://cran.r-project.org/src/contrib/autoBagging_0.1.0.tar.gz
aws.lambda,https://cran.r-project.org/src/contrib/aws.lambda_0.1.6.tar.gz
geoSpectral,https://cran.r-project.org/src/contrib/Archive/geoSpectral/geoSpectral_0.17.3.tar.gz
hurdlr,https://cran.r-project.org/src/contrib/hurdlr_0.1.tar.gz
kgschart,https://cran.r-project.org/src/contrib/Archive/kgschart/kgschart_1.2.3.tar.gz
quickregression,https://cran.r-project.org/src/contrib/quickregression_0.2.tar.gz
rsoi,https://cran.r-project.org/src/contrib/Archive/rsoi/rsoi_0.1.0.tar.gz
aws.iam,https://cran.r-project.org/src/contrib/aws.iam_0.1.7.tar.gz
fence,https://cran.r-project.org/src/contrib/fence_1.0.tar.gz
hbdct,https://cran.r-project.org/src/contrib/Archive/hbdct/hbdct_1.0.0.tar.gz
MicroMacroMultilevel,https://cran.r-project.org/src/contrib/MicroMacroMultilevel_0.4.0.tar.gz
SkyWatchr,https://cran.r-project.org/src/contrib/Archive/SkyWatchr/SkyWatchr_0.5-0.tar.gz
BiBitR,https://cran.r-project.org/src/contrib/Archive/BiBitR/BiBitR_0.1.0.tar.gz
hhh4contacts,https://cran.r-project.org/src/contrib/hhh4contacts_0.13.0.tar.gz
scpm,https://cran.r-project.org/src/contrib/Archive/scpm/scpm_1.0-1.tar.gz
StratifiedRF,https://cran.r-project.org/src/contrib/Archive/StratifiedRF/StratifiedRF_0.1.1.tar.gz
BradleyTerryScalable,https://cran.r-project.org/src/contrib/BradleyTerryScalable_0.1.0.tar.gz
gsloid,https://cran.r-project.org/src/contrib/gsloid_0.1.0.tar.gz
kazaam,https://cran.r-project.org/src/contrib/kazaam_0.1-0.tar.gz
My.stepwise,https://cran.r-project.org/src/contrib/My.stepwise_0.1.0.tar.gz
pinnacle.data,https://cran.r-project.org/src/contrib/pinnacle.data_0.1.4.tar.gz
assertable,https://cran.r-project.org/src/contrib/Archive/assertable/assertable_0.1.0.tar.gz
ExpRep,https://cran.r-project.org/src/contrib/ExpRep_1.0.tar.gz
ForecastFramework,https://cran.r-project.org/src/contrib/ForecastFramework_0.9.0.tar.gz
goldi,https://cran.r-project.org/src/contrib/Archive/goldi/goldi_1.0.0.tar.gz
ppcc,https://cran.r-project.org/src/contrib/ppcc_1.0.tar.gz
SFtools,https://cran.r-project.org/src/contrib/SFtools_0.1.0.tar.gz
sparsio,https://cran.r-project.org/src/contrib/sparsio_1.0.0.tar.gz
FSTpackage,https://cran.r-project.org/src/contrib/FSTpackage_0.1.tar.gz
gmediation,https://cran.r-project.org/src/contrib/Archive/gmediation/gmediation_0.1.0.tar.gz
NCSampling,https://cran.r-project.org/src/contrib/NCSampling_1.0.tar.gz
Opportunistic,https://cran.r-project.org/src/contrib/Archive/Opportunistic/Opportunistic_1.0.tar.gz
otrimle,https://cran.r-project.org/src/contrib/Archive/otrimle/otrimle_0.3.tar.gz
BayesTwin,https://cran.r-project.org/src/contrib/BayesTwin_1.0.tar.gz
CRANsearcher,https://cran.r-project.org/src/contrib/CRANsearcher_1.0.0.tar.gz
intRvals,https://cran.r-project.org/src/contrib/intRvals_1.0.0.tar.gz
plater,https://cran.r-project.org/src/contrib/Archive/plater/plater_1.0.0.tar.gz
pltesim,https://cran.r-project.org/src/contrib/Archive/pltesim/pltesim_0.1.1.tar.gz
rattle.data,https://cran.r-project.org/src/contrib/rattle.data_1.0.2.tar.gz
twfy,https://cran.r-project.org/src/contrib/twfy_0.1.0.tar.gz
net.security,https://cran.r-project.org/src/contrib/Archive/net.security/net.security_0.1.0.tar.gz
tidygenomics,https://cran.r-project.org/src/contrib/tidygenomics_0.1.0.tar.gz
DZEXPM,https://cran.r-project.org/src/contrib/DZEXPM_1.0.tar.gz
MultiSkew,https://cran.r-project.org/src/contrib/Archive/MultiSkew/MultiSkew_1.0.tar.gz
BCgee,https://cran.r-project.org/src/contrib/BCgee_0.1.tar.gz
corset,https://cran.r-project.org/src/contrib/Archive/corset/corset_0.1-1.tar.gz
JumpTest,https://cran.r-project.org/src/contrib/Archive/JumpTest/JumpTest_0.0.0.9.tar.gz
m2r,https://cran.r-project.org/src/contrib/m2r_1.0.0.tar.gz
mljar,https://cran.r-project.org/src/contrib/Archive/mljar/mljar_0.1.0.tar.gz
nlsrk,https://cran.r-project.org/src/contrib/nlsrk_1.1.tar.gz
SCAT,https://cran.r-project.org/src/contrib/SCAT_0.3.0.tar.gz
